Hybridization REF	TCGA-44-2668-01A-01R-0946-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	0.0359166666666667
CREB3L1	0.5375
RPS11	-0.42525
PNMA1	0.6405
MMP2	1.8085
C10orf90	-2.10575
ZHX3	-0.607666666666667
ERCC5	0.3505
GPR98	-1.9225
RXFP3	0.513
APBB2	0.53275
PRO0478	-1.584
KLHL13	-2.92
PRSSL1	-0.817666666666667
PDCL3	0.936333333333333
DECR1	0.076875
SALL1	-4.447
CADM4	-0.895166666666667
RPS18	-0.414642857142857
HNRPD	0.3145
CFHR5	1.338
SLC10A7	0.467625
OR2K2	0.632
LMAN1	0.57025
SUHW1	-4.426
CHD8	-0.4297
SUMO1	0.9375
GP1BA	0.6299
DDB1	-0.755166666666667
MYO9B	0.4411
MMP7	7.50125
CRNKL1	0.072375
C9orf45	-3.31433333333333
XAB2	0.037375
RTN1	2.0775
KLHL14	-1.408375
TBX10	-1.4335
CENPQ	-1.873
UTY	1.28257142857143
ZBTB12	-0.5795
DTNBP1	-0.628875
KBTBD8	-0.391833333333333
ZEB1	0.2585
ZG16	-1.34375
MIER1	0.5135
ADAM5P	-0.018
CHD9	0.0245625
STK16	0.2205
KIAA1486	-0.072
TOB2	0.409
BANK1	5.14975
OR2V2	-0.091
GRM2	0.0426666666666667
PROSC	-0.537125
SPIN2B	-0.708
PIR	-3.10244444444444
IPO9	-0.08
EVC	1.035
CXCL13	6.94816666666667
KIAA1199	1.698
SORL1	-0.55
NAT10	-0.2275
CHD1	-0.0765
SYN3	-0.58125
SLC22A2	-0.877333333333333
SERPINF1	0.631166666666667
WDR34	-1.28975
OR7A17	0.7355
C9orf11	0.053
RNF216L	-0.5663
LHB	0.147
STK25	0.27725
TAOK3	1.34875
LOC152573	-0.60325
C3orf39	-1.092375
C14orf108	0.7878
CDC25B	-0.501727272727273
BMP3	2.6135
TMEM180	0.483
MAP1LC3C	2.50725
CRYGC	1.981
POU3F1	-1.611
C20orf32	1.1905
CCDC95	-0.133
HIGD1B	3.829
USP6NL	0.41575
ABCD4	0.0301666666666667
DIMT1L	-0.477416666666667
TEK	0.900875
SLC25A46	0.504
LARP7	-1.7408
CD160	1.04166666666667
MT1JP	2.6145
PHF20	-0.6908125
CPNE4	-0.671
GTPBP1	-0.470214285714286
RAB33B	0.812333333333333
ALDOC	-2.67675
ZNF212	-0.474
NUDT1	-1.24783333333333
RFPL2	-1.0595
ZNF83	-0.863
GDPD5	-0.514125
PDCD4	-0.1674
CEP350	-0.21625
OR10A2	0.787
CST7	2.77325
CIAO1	0.144
SELL	3.174625
OR8J3	0.194
LTBP4	0.1195
SIRT6	0.37475
CCL19	5.2185
PPIL1	-0.608833333333333
GBP7	1.052
STK17A	0.7311
ABR	1.1485
OR9G1	0.8745
FOXE1	1.918
CNGA3	0.388
GML	0.21
CD38	0.9335
ZDHHC6	0.247166666666667
NEFH	-2.78625
CTDSP2	1.45391666666667
PGBD5	1.97316666666667
CCNY	0.709071428571429
RMND5B	-0.779416666666667
ZNF257	-3.151
FLJ22167	0.129375
EXOSC7	-1.01116666666667
ROR2	0.664375
MAOA	1.059875
TNNT3	-0.140833333333333
GYPC	-1.22475
C7orf33	0.179
PLIN	0.188833333333333
LOC90826	0.4065
RNF4	0.5743
F8A1	1.49383333333333
PLEKHG4	-2.02075
GRB2	0.41375
HIST1H2AD	0.97125
DUS3L	-0.314333333333333
EIF1	0.938
RP5-1077B9.4	-1.399
FPGT	-0.0995
GDF10	-0.716833333333333
COQ9	-0.2875
GCC2	0.129928571428571
RARRES3	2.906375
PLXNA1	0.4624
KIAA0100	-1.0272
PMF1	0.21525
FNDC1	5.7805
HS2ST1	0.168333333333333
CRELD2	1.05675
C8G	-1.9785
CD82	1.524
LIM2	-1.168
UNQ6490	0.3995
MMP16	-0.5155
DRD3	0.164
C5orf26	-1.78425
C11orf73	0.249125
PTP4A2	0.737875
OR4M2	-0.599
HPCA	-0.297
SEC14L1	0.4035
CHFR	0.918875
EMILIN1	1.004
NDUFS4	-0.13525
COL18A1	0.025
PDZD3	-0.0331
C9orf16	-0.277166666666667
ERBB2IP	0.396166666666667
EMX2	0.526
FUS	-1.43225
TF	-4.2992
CLCN4	1.58933333333333
CXorf56	0.661
C11orf72	0.40925
ELAC2	-1.25291666666667
NPR1	-0.4155
ASS1	-1.63766666666667
USP42	-0.639625
POLR2J	-0.08
SEC23IP	0.868666666666667
UQCRC1	-0.56075
LOC729603	-0.46675
C1orf71	0.20025
POLG	-1.507
ADAM23	-3.69125
TFR2	-0.77925
RICTOR	-0.3843
MGC39606	0.571
C19orf55	0.02125
SNAPC1	1.34466666666667
GNA11	0.746
CCDC52	0.935
FSIP1	-0.359
UPF3A	-0.484125
IGSF11	-2.26916666666667
LAGE3	-0.64475
CHST6	0.911
UNC13B	-0.5055
TTLL4	-0.9275
ZNF687	0.128125
SDC2	-0.3335
COX7A2	-1.01675
LAMB4	-0.8505
FAM24A	-0.5995
LRRTM3	-0.7392
GPHB5	-0.04175
OR4C13	0.734
EIF3EIP	-0.181571428571429
HABP4	0.095
TMEM125	3.3795
CNTN2	-0.227
ASNSD1	-0.21975
FUT4	1.06325
ACF	-4.06475
LOC158381	0.5305
CDH8	-0.8045
AGPS	0.137333333333333
C4orf18	1.765625
PECI	-0.489916666666667
UNG	-0.443
GSTP1	-0.014375
DCUN1D5	-0.1565
DKFZP564J0863	1.04575
SLC9A3R1	-1.108875
BCDO2	-1.1075
CHMP7	0.286125
REM2	0.663
DNHD1	-0.601875
FKBP4	-1.438375
ZNF350	0.3505
MGC11102	0.582375
BST1	2.299
KISS1R	0.3525
NCR2	-0.067
DEFB125	0.099
UBE2W	1.250875
KRT15	1.194375
C10orf99	0.2955
SCN11A	0.00685714285714286
GFI1	-0.04175
RDHE2	5.54216666666667
FHL1	-1.56633333333333
OSGEP	-0.682666666666667
GATA1	-3.7725
SMC6	-0.51375
TTTY14	1.57825
LPIN3	0.36875
RPL4	-1.1561
RBPMS	-0.2615
PRPF3	-0.1405
EMR1	-0.003
SPATA19	0.247
XCR1	0.919
IRX3	0.1388
RBM6	-1.0175
KLF4	1.4335
UNC5CL	0.53125
SEBOX	0.5795
BTK	0.5525
KRCC1	1.084
C6orf27	0.2385
SYTL5	-0.8025
PRND	0.192428571428571
LOC653319	-1.7945
PIGL	-0.646625
HUS1	0.371166666666667
SFRS6	0.0383333333333334
C17orf77	0.355
UIMC1	-0.3725
FXYD2	-1.8252
LOC283152	1.43475
ZNF667	-0.5705
ZCCHC12	-1.247
TFEC	4.3426
ATP7B	-1.34816666666667
POLD2	-1.43816666666667
RG9MTD1	-0.5545
ACOT2	-0.0273333333333333
HIST1H4I	-0.573375
PPARGC1A	-3.062
ETFA	-1.1111
POLRMT	-0.856
ZNF146	0.106875
MIA2	-0.957
KLHL6	0.916166666666667
HOXB5	0.64625
NENF	0.435666666666667
CUGBP1	0.61
PRSS22	2.5515
CASC4	0.7919
CUL4B	0.0168
CENPJ	-0.7817
PITX1	-0.397833333333333
FLJ31033	2.6205
CELSR3	-1.98616666666667
