Hybridization REF	TCGA-64-1677-01A-01R-0946-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.383583333333333
CREB3L1	1.415
RPS11	0.87575
PNMA1	-0.0795
MMP2	-0.741
C10orf90	-1.643
ZHX3	-0.152666666666667
ERCC5	-0.374
GPR98	0.139375
RXFP3	1.1835
APBB2	-0.98675
PRO0478	-0.690625
KLHL13	-1.2165
PRSSL1	-1.05283333333333
PDCL3	0.843
DECR1	-0.8785
SALL1	-4.50183333333333
CADM4	0.126166666666667
RPS18	2.13814285714286
HNRPD	-1.2415
CFHR5	0.3876
SLC10A7	0.06625
OR2K2	-0.0415
LMAN1	0.14375
SUHW1	-2.686
CHD8	0.0175
SUMO1	1.0028
GP1BA	0.6933
DDB1	-0.0453333333333333
MYO9B	-0.5208
MMP7	7.15475
CRNKL1	0.6665
C9orf45	-2.0305
XAB2	-0.52125
RTN1	0.665875
KLHL14	-1.10675
TBX10	-0.9835
CENPQ	0.0335
UTY	-0.903785714285714
ZBTB12	-0.5315
DTNBP1	0.751625
KBTBD8	-0.124
ZEB1	-0.448833333333333
ZG16	-1.797
MIER1	0.4507
ADAM5P	-0.1755
CHD9	-0.1143125
STK16	0.011
KIAA1486	0.0955
TOB2	-0.0364166666666666
BANK1	6.08675
OR2V2	-0.204
GRM2	0.223
PROSC	-0.35325
SPIN2B	-0.421
PIR	-2.07
IPO9	-0.6652
EVC	-1.07183333333333
CXCL13	7.53633333333333
KIAA1199	-0.9209
SORL1	1.7335
NAT10	0.18375
CHD1	-0.047
SYN3	-0.9005
SLC22A2	-0.49675
SERPINF1	-1.056
WDR34	-0.934
OR7A17	-0.59025
C9orf11	0.2975
RNF216L	-0.3347
LHB	0.0335
STK25	-0.3665
TAOK3	0.484625
LOC152573	-0.71775
C3orf39	-0.131
C14orf108	-0.3859
CDC25B	-1.25272727272727
BMP3	2.2065
TMEM180	0.552
MAP1LC3C	0.038
CRYGC	0.2715
POU3F1	-1.4051
C20orf32	-1.2245
CCDC95	-0.426
HIGD1B	5.056
USP6NL	0.7655
ABCD4	0.594
DIMT1L	-0.18975
TEK	0.66575
SLC25A46	0.116
LARP7	-1.569
CD160	0.690666666666667
MT1JP	-0.794833333333333
PHF20	-0.7758125
CPNE4	-0.702
GTPBP1	-0.816428571428571
RAB33B	0.709166666666667
ALDOC	-1.652125
ZNF212	-0.3265
NUDT1	-0.995166666666667
RFPL2	-1.10625
ZNF83	-0.188
GDPD5	-1.62925
PDCD4	0.93275
CEP350	-0.75875
OR10A2	0.423
CST7	1.096
CIAO1	-0.07475
SELL	1.921875
OR8J3	0.0725
LTBP4	-0.108333333333333
SIRT6	0.1485
CCL19	6.105
PPIL1	0.940666666666667
GBP7	0.425333333333333
STK17A	-0.4782
ABR	0.034
OR9G1	0.4065
FOXE1	1.6185
CNGA3	2.691
GML	-0.6585
CD38	1.09175
ZDHHC6	0.326666666666667
NEFH	-3.33975
CTDSP2	0.0746666666666667
PGBD5	-2.3305
CCNY	1.05142857142857
RMND5B	-0.502833333333333
ZNF257	-1.28925
FLJ22167	0.078125
EXOSC7	-0.100833333333333
ROR2	-0.723375
MAOA	1.93875
TNNT3	-0.378666666666667
GYPC	-1.94425
C7orf33	0.566
PLIN	0.288
LOC90826	0.68675
RNF4	-0.5669
F8A1	-0.0736666666666667
PLEKHG4	-2.46425
GRB2	-0.44525
HIST1H2AD	0.09975
DUS3L	-0.413166666666667
EIF1	0.0545
RP5-1077B9.4	-1.1125
FPGT	0.63225
GDF10	-0.447833333333333
COQ9	-0.329
GCC2	0.170785714285714
RARRES3	3.81225
