Hybridization REF	TCGA-44-3398-01A-01R-1107-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-1.79958333333333
CREB3L1	0.28575
RPS11	0.98675
PNMA1	-0.2015
MMP2	-0.330166666666667
C10orf90	-1.97225
ZHX3	-1.3195
ERCC5	-1.29975
GPR98	-0.602666666666667
RXFP3	1.248
APBB2	-1.08475
PRO0478	-1.593125
KLHL13	-3.3285
PRSSL1	0.3585
PDCL3	-0.0885
DECR1	-0.8415
SALL1	-3.7775
CADM4	-0.3615
RPS18	2.35821428571429
HNRPD	-2.767
CFHR5	1.732
SLC10A7	0.797571428571428
OR2K2	-0.4345
LMAN1	-0.549125
SUHW1	-1.82175
CHD8	-1.4847
SUMO1	0.8607
GP1BA	0.1933
DDB1	-0.744833333333333
MYO9B	-0.6898
MMP7	10.06525
CRNKL1	-0.6065
C9orf45	-3.76483333333333
XAB2	-0.375625
RTN1	0.992375
KLHL14	-1.19714285714286
TBX10	-0.221
CENPQ	0.322
UTY	0.459857142857143
ZBTB12	-1.6495
DTNBP1	-0.270125
KBTBD8	0.452333333333333
ZEB1	-1.11183333333333
ZG16	-0.187333333333333
MIER1	0.9296
ADAM5P	-3.472
CHD9	-0.7941875
STK16	0.23625
KIAA1486	1.2865
TOB2	0.122
BANK1	5.60633333333333
OR2V2	-0.4175
GRM2	0.5095
PROSC	-0.947125
SPIN2B	-0.429
PIR	0.208666666666667
IPO9	-0.917555555555555
EVC	-0.8075
CXCL13	7.93
KIAA1199	0.5417
SORL1	-0.4095
NAT10	-1.258
CHD1	-1.242
SYN3	-0.78325
SLC22A2	0.124
SERPINF1	0.0306666666666667
WDR34	-0.4885
OR7A17	0.5695
C9orf11	-0.662
RNF216L	0.00690000000000001
LHB	0.4325
STK25	-0.44
TAOK3	-0.564125
LOC152573	0.60275
C3orf39	-0.4035
C14orf108	-0.7246
CDC25B	-1.43881818181818
BMP3	1.635
TMEM180	1.123
MAP1LC3C	1.17875
CRYGC	0.341
POU3F1	-0.2662
C20orf32	-0.652
CCDC95	-0.3705
HIGD1B	4.436
USP6NL	-0.335625
ABCD4	0.375333333333333
DIMT1L	-0.467166666666667
TEK	0.713166666666667
SLC25A46	0.0505
LARP7	-1.5833
CD160	1.7316
MT1JP	1.12716666666667
PHF20	-1.78625
CPNE4	0.762
GTPBP1	-1.10242857142857
RAB33B	0.1118
ALDOC	-1.212875
ZNF212	-0.498
NUDT1	-1.18083333333333
RFPL2	-0.75325
ZNF83	-0.810833333333333
GDPD5	-1.5185
PDCD4	0.08345
CEP350	-1.8935
OR10A2	1.074
CST7	3.12025
CIAO1	0.364
SELL	2.22425
OR8J3	-1.113
LTBP4	-0.154166666666667
SIRT6	-0.08425
CCL19	6.35025
PPIL1	0.405
GBP7	-0.46
STK17A	0.3984
ABR	-1.24575
OR9G1	1.092
FOXE1	0.852625
CNGA3	2.274
GML	0.169
CD38	0.63775
ZDHHC6	0.513
NEFH	-1.73725
CTDSP2	-0.677583333333333
PGBD5	-0.4675
CCNY	1.0075
RMND5B	0.21525
ZNF257	-1.7765
FLJ22167	0.097125
EXOSC7	0.175
ROR2	0.08675
MAOA	2.52075
TNNT3	0.367666666666667
GYPC	-1.38175
C7orf33	2.3315
PLIN	0.310166666666667
LOC90826	-0.02875
RNF4	-1.5457
F8A1	-1.1775
PLEKHG4	-0.373
GRB2	-0.2885
HIST1H2AD	0.63
DUS3L	0.188166666666667
EIF1	0.272
RP5-1077B9.4	-0.240166666666667
FPGT	1.34675
GDF10	0.2055
COQ9	0.05225
GCC2	-0.443214285714286
RARRES3	3.8035
PLXNA1	-1.2202
KIAA0100	-1.1449
PMF1	1.2275
FNDC1	3.845
HS2ST1	-0.35575
CRELD2	-0.40525
C8G	-1.742
CD82	-0.00675
LIM2	-1.4
UNQ6490	0.554
MMP16	0.20575
DRD3	0.0895
C5orf26	-0.24575
C11orf73	0.488375
PTP4A2	0.238375
OR4M2	1.042
HPCA	-1.66666666666667
SEC14L1	-0.971166666666667
CHFR	0.09725
EMILIN1	0.909125
NDUFS4	0.24725
COL18A1	-0.820125
PDZD3	0.033
C9orf16	0.535833333333333
ERBB2IP	0.049
EMX2	0.88225
FUS	-3.74725
TF	-4.09966666666667
CLCN4	0.167
CXorf56	-1.006
C11orf72	0.93975
ELAC2	-2.16825
NPR1	-1.29675
ASS1	-0.79
USP42	-1.563875
POLR2J	-0.383
SEC23IP	0.065
UQCRC1	0.2535
LOC729603	-0.014
C1orf71	-0.592625
POLG	-1.969
ADAM23	-4.45566666666667
TFR2	-0.011
RICTOR	-0.2273
MGC39606	-0.16925
C19orf55	-0.168625
SNAPC1	0.180166666666667
GNA11	-1.166375
CCDC52	0.200666666666667
FSIP1	-0.654
UPF3A	-1.465875
IGSF11	-0.940833333333333
LAGE3	0.26975
CHST6	-0.715
UNC13B	0.364375
TTLL4	-1.563625
ZNF687	-0.164125
SDC2	-0.8952
COX7A2	0.91125
LAMB4	-0.3895
FAM24A	0.871
LRRTM3	-0.3804
GPHB5	1.53625
OR4C13	-0.5465
EIF3EIP	-0.321285714285714
HABP4	-1.151
TMEM125	5.155
CNTN2	0.098875
ASNSD1	0.21875
FUT4	0.01875
ACF	-2.4075
LOC158381	0.1655
CDH8	0.3735
AGPS	-0.00283333333333335
C4orf18	0.869375
PECI	0.0786666666666667
UNG	-0.827125
GSTP1	-0.1955
DCUN1D5	-0.047
DKFZP564J0863	1.1395
SLC9A3R1	-1.23275
BCDO2	-1.37185714285714
CHMP7	-0.045125
REM2	0.46
DNHD1	-0.731142857142857
FKBP4	-1.754625
ZNF350	1.11425
MGC11102	0.715875
BST1	2.181
KISS1R	1.417
NCR2	0.5805
DEFB125	1.617
UBE2W	2.5725
KRT15	-0.404375
C10orf99	0.7075
SCN11A	0.673666666666667
GFI1	-0.3805
RDHE2	4.27433333333333
FHL1	-1.82583333333333
OSGEP	1.04883333333333
GATA1	-3.3975
SMC6	-1.953
TTTY14	0.465
LPIN3	-0.06275
RPL4	-1.2511
RBPMS	-0.0621
PRPF3	-0.892
EMR1	-0.6905
SPATA19	0.692
XCR1	0.5875
IRX3	0.7185
RBM6	-1.5785
KLF4	-1.0529
UNC5CL	4.28825
SEBOX	0.064
BTK	0.64125
KRCC1	1.72975
C6orf27	0.856
SYTL5	-0.5205
PRND	0.105
LOC653319	-2.273
PIGL	0.425625
HUS1	-0.434166666666667
SFRS6	-0.469
C17orf77	0.244
UIMC1	-0.3865
FXYD2	-0.9552
LOC283152	2.847
ZNF667	-2.03825
ZCCHC12	-0.4165
TFEC	4.033
ATP7B	-1.231
POLD2	-2.25083333333333
RG9MTD1	0.0745
ACOT2	-0.169333333333333
HIST1H4I	0.38275
PPARGC1A	-1.8998
ETFA	-0.9952
POLRMT	-1.39325
ZNF146	-1.502875
MIA2	-0.0215
KLHL6	0.2945
HOXB5	0.550625
NENF	1.44466666666667
CUGBP1	-0.6115
PRSS22	2.28216666666667
CASC4	0.4626
CUL4B	0.1038
CENPJ	-1.7958
PITX1	-0.332
FLJ31033	1.37133333333333
CELSR3	0.0811666666666667
ZNF568	0.838
ITSN1	-1.0924
EHBP1L1	-0.639666666666667
C19orf2	-1.2835
DCTN1	-1.41525
LIN28B	-1.41866666666667
TNKS2	0.9195
C1QBP	-1.040125
CADPS2	0.30825
SRMS	1.06475
GJA9	-0.255166666666667
MGC24975	-1.577
TRIM45	-0.787666666666667
TSP50	0.803
TCP1	-2.622
TMED7	0.869
CMA1	0.878
CENPL	0.2435
PTCRA	1.513
FST	-5.4815
VWCE	-3.413
PAWR	-0.25625
ABCC12	1.309
LDLR	-2.131
ASTN2	0.2857
LOC441212	-0.914375
GPATCH8	-0.36025
TANC2	-1.28190909090909
KIF4A	-1.8645
C18orf18	0.65275
PGM1	-1.47725
KIAA0258	0.90225
CPD	1.58725
SNCAIP	-1.39
DCT	-4.00533333333333
HLA-DOA	3.06504761904762
OR11L1	1.435
UPK1B	-0.1546
DNAJB4	0.19625
UGT1A8	1.4095
HIST1H4L	1.5565
PECR	0.213833333333333
HSPA2	0.09025
WFIKKN1	-2.065
SERP1	0.946125
SYDE2	0.423333333333333
TACR2	0.1655
NUP85	-0.32925
CD177	-0.159
LGR5	-0.8292
PIGG	-0.802083333333333
PTHR1	-1.39816666666667
RAB5A	-1.0246
FLJ13224	0.6205
USP9Y	0.028
C7orf53	-2.1485
LRP1B	0.668
XAF1	1.5943
ABCG8	1.864
ANKDD1A	-0.521333333333333
DAND5	-2.634
SPAG6	0.846166666666667
LINCR	1.66625
ZDHHC22	-0.5465
CCDC60	-3.135
THOC7	-0.9195
TCTA	0.0928
OR8K3	0.66875
NY-REN-7	-0.0796666666666667
B2M	2.13866666666667
C6orf141	-1.16925
LPPR4	1.4285
SQLE	-2.089125
SEPHS1	0.1225
BTBD14B	0.477785714285714
PLRG1	0.424
SPG7	-1.64525
ZNF614	1.17633333333333
PARD6G	0.967333333333333
INPP5B	-1.08
GRPEL2	1.564375
PPID	-0.8917
TRIM56	-2.26825
UBE2J1	0.727125
IL20RA	2.16625
LOC387856	-0.4355
C1orf107	-0.9885
UTS2R	1.41875
C19orf22	-0.2595
SAFB2	-1.5495
KIAA0652	-0.774
KLRG1	0.304666666666667
MS4A8B	1.50066666666667
FRAG1	-0.52375
KIAA1546	0.1015
E2F4	-1.3326
CLEC4M	0.2902
BTBD14A	-0.90125
KIAA0999	-0.6667
GYPA	-1.314
TAC1	-0.483555555555556
TRAIP	-0.421666666666667
KIAA0232	-0.9821
ERCC8	0.070375
GPX4	0.630875
KIAA0368	-2.1605
GPR157	-0.00116666666666661
CTAGE4	-0.7705
C9orf30	0.0606666666666667
OR52A1	0.9215
HSP90B3P	-0.6985
ALG9	-1.3696
BTBD10	0.66375
SDK2	-1.16775
BAIAP3	-1.60875
RABGGTB	-1.141875
ANKRD40	0.467166666666667
KRT74	0.475
CALCOCO2	-0.297642857142857
SNCA	-3.064
TMSL8	-3.68275
C2orf53	0.322
ESRRB	-0.3285
ARHGAP26	-0.85
TDRD9	-1.31175
HRAS	-0.6415
KLRC4	-0.6565
JAGN1	0.0656666666666667
BSDC1	-0.19225
RNF43	-0.5325
NDUFAF1	-0.7925
PHF12	0.9945
OR1L3	-0.742
FOLR2	2.46683333333333
LYZL6	-0.0373333333333334
tcag7.1260	4.067
WSB1	0.943166666666667
PROS1	-0.5393
OSTN	0.7105
PSMB8	2.48025
SOCS4	-0.1805
DDIT4L	4.80725
MAS1	1.428
MGC34796	0.547
CSHL1	0.1895
TBCCD1	-1.4555
ZBTB7C	-0.3155
AP2S1	0.068625
P15RS	-0.1157
VAT1	-0.6404
SHANK3	0.502333333333333
TUFM	-1.28616666666667
THEG	2.0075
KRT34	-1.912
SGSM3	-1.114
TOMM22	1.301875
SOCS3	2.15416666666667
CPO	-2.165
POP4	0.939
BHLHB3	-0.442
MALL	3.30266666666667
OR1B1	-0.102
PARK2	0.4065
GPR124	-0.54475
LCE1E	-0.1785
RUVBL2	-1.03475
CGRRF1	2.0982
ACPL2	-0.838
WNT10B	-0.80125
BAIAP2L2	-1.05275
ISCA1	1.017
C1orf125	0.107142857142857
RPAP1	-1.93275
RAI16	-0.390166666666667
RPL27	2.188625
NLRP9	-2.336
EPN1	-0.983
LOC388610	-0.013875
SLC35A1	0.6437
GAL	-1.27825
SLC14A2	0.55125
RDH11	-1.16366666666667
FAM138F	-0.135
AUH	-0.2465
FLJ40243	-2.2145
C14orf129	1.64433333333333
MBD2	-0.955166666666666
ABHD14B	-0.34525
PIGT	-0.700125
ALS2CR4	-0.196625
ALAS1	-0.3895
FOXO1	0.235833333333333
CRLF3	0.55725
C20orf107	-1.11
FARS2	-0.388
CCDC28A	1.31825
NPHP3	-0.85525
OR13F1	0.141
TSEN54	-0.13425
DEFB106B	0.5112
OR8B4	0.691
STH	-0.59575
ZC3H14	-1.201
CBX2	0.233
TMEM49	0.87975
C6orf21	0.6995
FLJ20920	1.386125
CRTAP	-0.728769230769231
DDX50	-0.16725
STYXL1	0.13175
BLVRB	0.635666666666667
LOC147650	-1.14916666666667
MMP24	-0.02325
GRID1	0.22775
BANF1	0.0613333333333333
CTAGEP	-0.04975
HMBS	-1.0245
SLC25A24	-0.0806666666666667
C14orf50	2.81075
MRO	0.4524
SLC25A15	-0.882
FAM84B	0.4921
TDP1	-1.6255
C16orf78	-0.3626
C11orf57	1.2945
RFK	1.523375
ZFYVE9	-2.677
STCH	0.4535
WIBG	1.059
LOC283871	-1.18083333333333
GBA2	-1.561
NDUFB3	1.17675
HSD17B13	0.0305
GRIN3A	1.3112
FMNL1	-1.50583333333333
SEPT7	-0.4269
GNLY	6.4635
GRAMD1C	3.6935
ZNF165	-0.833
USP38	-0.47525
FAM83A	1.74416666666667
C14orf24	0.202583333333333
ARMCX3	0.03125
ARHGDIB	-0.304666666666667
AK1	0.19925
KIAA1045	-0.0509999999999999
DNAJB13	1.62
NEU2	-1.303
HIST1H4B	1.32333333333333
FAM20B	-0.8325
HES2	0.77225
FAM73B	-0.6637
LOC388381	-0.0216666666666667
INTS7	-0.381818181818182
AMPH	0.68975
ZNF775	-0.22825
UCKL1	-0.736
C10orf97	-0.71975
C1orf161	-0.554
ALDH1L1	0.2975
FLJ39378	-1.11075
SLC23A1	-0.7865
RBM4B	-1.39375
THAP4	-0.364166666666667
OGFRL1	0.5005
KIAA0831	0.16425
PPP1R15A	-0.8655
C1orf96	-0.416857142857143
C12orf11	-1.4195
BMF	0.97475
MAN1A1	-1.53357142857143
KIAA1600	0.219166666666667
NLGN4X	-0.932
ALOX12	-0.0115
RB1CC1	0.815555555555556
NEIL2	0.00920000000000001
EIF4E	0.638772727272727
ABHD5	0.3805
EXOC4	-0.269833333333333
CIP29	0.241166666666667
BATF2	3.3555
SLC29A4	-0.238125
HTR4	0.4825
EMB	1.733
TRAF6	-0.24775
LMNB1	-1.6615
FAM19A5	-1.062875
SHE	0.671666666666667
PIK3C2B	-0.318
C15orf15	1.0506
USP15	0.6573
TCEAL2	-1.18125
C5orf39	0.8205
PTGER2	0.25275
SLC31A1	-0.58475
IFT172	-0.246
ADAM29	-0.65925
GFOD1	-2.5195
ST7L	0.036
C15orf26	-1.45975
PKN3	-1.31825
CNTD1	0.732833333333333
COMMD1	1.310875
NTRK2	0.00709090909090917
FOXN3	-1.537125
MFGE8	-0.9536
PFKFB2	0.807
TAS2R4	0.478
ENTHD1	1.79583333333333
PRMT5	-1.161375
MGC16384	-1.717
LOC442229	0.1495
TSKU	0.255375
KRTCAP3	4.452
PDLIM1	0.8646
KCNS2	0.746
RNF126	-0.685833333333333
CEP63	-1.4245
CLIC4	0.279375
hCG_1990170	-0.0385
ACR	-0.5557
KLK7	6.0255
ALOX5AP	4.6535
RIPK3	3.7445
TAS2R9	2.787
C19orf18	-1.5235
BIRC6	-0.9355
ZNF16	0.348
RFT1	-0.499
SLC8A2	-0.7395
TACC1	-0.142125
ITGAD	3.42833333333333
SAMHD1	0.61175
SH3PXD2B	-0.158111111111111
EPC2	0.9015
C20orf85	6.15325
ATP13A2	0.567
KRT4	3.118875
CAPNS1	-0.98825
MDM2	0.744583333333333
PCDH20	4.88525
KCNK9	1.2075
OR2C1	0.2175
KLHDC3	-0.59
IPPK	-1.535
EFHD2	1.160375
GALR3	1.7215
NBEA	-0.674
ABCA6	2.50677777777778
CLDN3	1.1475
AKT2	-1.13428571428571
EGFR	-1.9679
RBM16	-0.078625
ZDHHC3	0.8345
SLC25A4	0.294833333333333
CYB5B	-1.36483333333333
CPXM1	-0.258
NDRG1	-0.0431538461538462
FLJ43826	-0.12775
OR5L2	-0.575
FARP2	0.2335
MRPL46	-0.07375
LDHAL6B	0.1916
MAPKAPK3	-0.0926666666666666
NCAM2	-0.74975
PRKD2	-1.957
ZFP36L1	0.7571
CYSLTR1	0.0275
OR4C3	0.09675
HIST1H2AJ	0.3695
CCNB2	-1.478
ZNF10	-0.757375
TMEM175	-0.12
FAM134A	-0.361666666666667
TIGD4	2.104
PCNP	-0.05675
MGC39715	1.23666666666667
LQK1	-0.05775
CREB1	-0.00111111111111108
TMPRSS3	0.1745
C4orf32	0.308375
LAT	-0.38875
KCNA3	1.2465
SKIV2L2	-1.05625
ROPN1B	-2.90275
tcag7.23	-0.206
CDT1	-2.900875
ZHX2	0.41125
CD28	-1.54075
ZNF624	0.11675
SEPT2	0.22675
SOHLH2	-0.310375
MCOLN3	-1.607
UNQ1945	1.4545
MASP2	-0.9195
ZNRF3	-1.5998
GPATCH3	-0.14675
AGL	-0.19975
QRICH2	-1.356
PSD4	-1.09366666666667
CCNB1IP1	-1.149
ENPP7	0.09325
OBFC1	1.12425
KCNG3	-0.901666666666667
C14orf79	0.643
ENPEP	0.701333333333333
SCT	0.9665
SKI	0.202625
SEC61G	-0.37975
CAPN11	-1.68125
ATXN7L3	-0.78825
DBNDD1	-0.795166666666667
FAIM	0.69525
ANKRD36	-0.2905
GABRP	-0.6148
TACSTD2	2.11633333333333
EIF3J	-1.0675
PPP2R2A	1.172
TEKT4	0.291333333333333
PVALB	-2.68133333333333
F10	-2.095
FAM134C	0.6989
COMP	2.423
EFCBP1	-2.04406666666667
SCLT1	0.722
TAL1	-1.3526
ACSL1	1.455
ABCC5	-0.717333333333333
ABL1	-0.803882352941176
RBBP7	-1.0565
PTPRG	-0.94075
NCOR1	-1.7166
SPINK4	2.44583333333333
TXNRD1	1.6106
TNRC15	-0.531
C9orf138	-0.334666666666667
UBE2H	0.9925
BRDT	5.2288
C8orf31	0.16375
CCNE2	0.168909090909091
SLC6A8	-2.151125
CALCR	-3.00675
PPP1CB	0.763166666666667
ABHD8	-0.531
ARF5	-0.5249
SLC24A4	1.45875
CCT3	-0.75875
ZNF121	-0.868833333333333
SLC3A2	-2.0284
OR13A1	1.3055
SLC5A10	0.13825
RAD50	-0.415375
IER5	0.816875
MTHFD1L	-1.325375
MBTPS2	-0.322
MVK	-0.975125
NCL	-1.3289
PSMD10	-0.121
MOBP	0.93625
FLJ32894	0.955
HRH1	1.02533333333333
C5orf30	-0.936
NUDT16L1	1.1133
RASGRP3	2.8116
PRKRIP1	0.0839
CCDC75	-0.8415
LOC253970	8.2955
KIAA1239	-1.00133333333333
MED21	1.32725
SYT11	0.555583333333333
NTSR2	0.1305
EGFL11	-1.321
CXorf59	-1.306
OR2A25	0.418666666666667
SPTBN2	-1.081
LRMP	-0.752833333333333
RNF111	0.3235
PTH	-0.602
LOC619208	1.555
KIAA0895	0.38875
RANBP5	-0.663
P2RY10	2.33466666666667
NME5	2.64233333333333
DDX21	-1.966
LRSAM1	-1.8045
HDAC11	-0.203833333333333
VMO1	4.17625
NOLA2	-0.413333333333333
ADAR	-1.01045454545455
MTO1	-1.367
SF4	-0.7975
P2RX1	-0.123333333333333
HBM	0.923
EN2	1.7355
C14orf172	0.47475
TM9SF2	-0.2
INHBE	-0.788666666666667
TCTE3	-0.5185
TOX2	-3.03425
CTAGE3	-0.01975
HBB	6.4154
MED15	-1.83566666666667
CASR	1.33775
C6orf66	-1.15833333333333
MTPN	-0.680375
UNC50	0.07125
C21orf33	-0.032
IRF2	1.098875
PGR	-2.22766666666667
GPR84	2.17225
CROCCL1	-2.96725
SRPX	-3.157
BRE	-0.736
FGF10	0.924666666666667
SDC3	-0.727333333333333
ZRSR1	-1.63333333333333
DKFZP434P211	-0.22625
SOX6	-0.294
RPUSD2	-0.77475
C14orf173	0.0911666666666667
MAPK11	-0.193666666666667
TBC1D22A	-0.9455
FAM123A	-0.456
COL4A6	-6.481
TOMM70A	-0.38025
NAB1	0.86825
MGC16385	-1.057125
TSPAN18	-1.25
MED31	1.92575
PLG	0.93075
CAPSL	2.3695
ZNF532	0.9157
ASB14	-0.645333333333333
CA8	-2.051
NUDT16P	2.57733333333333
SLFN11	0.202
LRRIQ2	-0.676125
NOL7	-0.319666666666667
BRMS1L	-0.807
JARID1A	0.0841666666666667
PANK2	-0.50875
ICAM3	1.07975
MDS1	-0.14575
TAF8	-0.54
RNF139	1.81825
ZNF594	-1.84633333333333
ADAM8	2.767125
SFTPC	5.749875
MAN2B2	-1.04325
RGS12	-0.464875
EIF1AY	-0.848416666666667
LRRIQ1	-0.0838333333333334
GPR150	1.39075
CCDC21	-1.122
PRRG3	-0.312
SAA4	-1.53
RAPGEF5	1.301
ZCCHC2	-0.326333333333333
MGC39372	0.2615
PPP4R2	-0.2535
CDCA2	-2.00266666666667
OR4D5	1.2752
PTGFRN	-0.3042
SIGLEC5	1.4795
C19orf61	-1.42916666666667
NMUR2	0.545
KIAA1586	-0.382
DAGLA	-0.617833333333333
CHCHD6	0.51525
GPR32	0.396
NEUROD6	0.7835
SLC2A4RG	-1.027375
CA5B	0.1265
FBXL3	1.2845
MPHOSPH9	-1.6015
HMG2L1	0.2405
HCN4	0.828333333333333
CEACAM19	0.60875
SH2D4B	0.761333333333333
HFE2	-0.005
TGM4	0.1372
LYPD2	0.1115
TBC1D15	0.868
MRPS21	0.9493
NONO	-1.0098
CLEC5A	2.08585714285714
ITCH	0.1698
MGAT3	-1.32016666666667
MBP	0.25025
RPP25	-0.08125
SOSTDC1	-0.92325
HRC	-1.44125
TRIM48	1.4885
TMEM133	0.1505
ECEL1P2	-0.17275
HOXC11	0.9675
DOK5	0.63825
HELZ	-0.769166666666667
LOC348180	0.00924999999999999
MGC33894	0.63775
ADRB3	0.2645
DMD	-0.405333333333333
PTRH2	0.27375
MPEG1	3.043
NDUFA12	0.785
KRTAP2-4	1.20833333333333
STAMBPL1	-0.9295
ADCY2	-1.21316666666667
UNQ6125	0.491
KLHL20	-0.509333333333333
SRM	-1.8655
OTC	-1.6855
TMIE	0.425333333333333
SNX8	1.54125
LIPK	0.8575
CHURC1	0.00974999999999989
KLC2	0.633
HDAC1	-0.993333333333333
FAM128A	-0.095
FNDC3B	0.5892
MTCP1	-1.30766666666667
WFDC10B	3.06855555555556
PCDHGB3	0.038
ATRNL1	-1.85266666666667
CAV2	1.17825
MED26	-0.257833333333333
DUS1L	-0.0945
CHRM3	-0.826571428571429
NEK9	-0.4
WARS2	1.0475
TBX22	4.86
TOMM40	-0.79925
RP6-213H19.1	-0.908333333333333
TUBGCP5	-1.56275
IGSF6	5.718
TPPP	0.564833333333333
UNQ6190	4.7425
GSTM5	0.725428571428571
BTD	-0.104833333333333
PDCD1LG2	0.3384
SNRPB2	0.0691666666666667
ERICH1	-0.502125
APOA4	-1.31914285714286
HOXA11	-3.733
NARG1	-0.7015
MKX	0.924
RAB28	-1.07138461538462
PKP3	-0.669
SH3GL2	-2.40766666666667
CTSO	1.46525
RPN2	-0.2949375
IL28RA	0.0123333333333334
SFMBT1	0.36725
WDR57	0.014375
FER1L3	0.1445
HSF5	1.0782
TTC9B	1.957
C4BPA	2.79066666666667
ALB	-4.24069230769231
SORBS3	-0.78375
UPF2	-0.564
JPH1	0.1745
AGBL2	-0.17375
DOPEY1	0.1775
TERF1	-1.38925
KIF22	-1.35883333333333
NINJ1	-0.07
SEC61A2	-0.0258333333333333
HIST1H1D	0.0791666666666666
SFXN4	0.311125
UCP3	-0.3252
ZNF703	0.926333333333333
MYL6B	-0.29
TREM1	4.8915
OR52E6	-0.385
CKMT2	0.53675
HLA-C	2.574
SLC13A3	-2.652
TIMP4	0.8785
SLIT2	1.285
RSF1	-1.06727777777778
LONRF1	-1.4085
MON1A	-0.328666666666667
CACNG6	-0.103666666666667
DPPA4	-5.4376
ZSWIM3	1.44975
ZNF804A	0.465
CCIN	1.3925
SLC25A31	0.659333333333333
KCNMB4	-0.62325
RABL5	0.4955
GALNS	-1.1145
STX6	-0.2125
HIST1H1C	-1.846
CIDEB	-0.8925
CASP4	1.13166666666667
PDK3	0.2025
KCNJ11	0.4875
TPR	-1.7565
ZSCAN20	-0.573
MTX2	0.48475
HIST1H2BH	0.5215
LOC283767	0.7165
LYRM7	-1.6183125
BRD3	-2.19333333333333
HIST1H2BO	-0.36275
MAGEB10	1.741
SLC45A1	0.93725
SERPINA3	-1.3112
KIAA0143	1.37925
KCNJ16	2.3018
KRT79	0.21125
FABP2	-0.850333333333333
NUT	2.0225
ZNF57	-0.343
FBXL4	-0.968125
CLEC9A	-0.0765
UGT8	-0.112666666666667
BMP2K	0.12975
MAPK4	-2.4665
SLC25A23	-1.0818
HINT1	0.8379
KRTAP13-1	-0.7905
SFXN5	-0.7108
CHCHD2	0.948333333333333
FAM3D	3.475
NDP	1.340625
RHOBTB1	-0.741666666666667
SLC4A4	0.464375
RPL38	0.66775
HTF9C	-0.116333333333333
AP2A2	-0.971625
ZBTB46	-0.524
MAP7D1	-0.27025
AOX1	-1.207
CYR61	0.876083333333333
DTNA	-0.9155
JRKL	-0.271
TMOD3	-1.07075
EEA1	-0.2525
ADCK5	1.23525
IL1R1	3.04266666666667
KLK3	0.821769230769231
HRSP12	0.01275
KTN1	-0.4265
LOH11CR2A	-0.0865000000000002
RELL2	-1.3105
MAB21L1	-1.37233333333333
C20orf59	-0.0590000000000001
PHKB	-0.828
ADAM2	-1.16166666666667
TBC1D8B	1.61616666666667
FAM13A1	0.864875
LAPTM4B	-0.0439166666666667
LCN8	0.07
TMEM147	0.8375
SYT4	-0.132
XPO7	-1.4585
C9orf62	1.86425
GPR75	0.4045
TRIM5	-0.74
APOC1	3.4005
RNASE4	-1.0625
PARD6B	-2.52914285714286
ARID1A	-2.02191666666667
TPD52L3	-1.09514285714286
RRAGB	0.554666666666667
RCN2	0.122166666666667
HIST2H2BE	-1.006125
STARD7	-0.48875
SHMT2	-0.72775
KIAA1751	0.27
MLYCD	-1.03625
LOC162632	-0.5139
UQCRH	-0.7725
RP11-217H1.1	1.452875
SDHA	-1.726
NCLN	-0.6671
ZNF17	0.0241666666666667
RCBTB2	-1.32425
VEGFB	-0.8118
RP4-747L4.3	-1.57325
COLQ	0.310777777777778
MPN2	-1.42666666666667
DRG2	-1.18025
KLRB1	6.189
ALPK2	-2.1535
DNASE2B	2.1295
FLJ23834	-0.262333333333333
AXUD1	0.5025
SAFB	-1.2197
NSUN4	0.93325
RFX2	-0.0561666666666667
MAPK8IP1	-0.8394
FANCD2	-0.152642857142857
ANKZF1	-2.05233333333333
C19orf50	-0.833125
DUSP8	-0.607375
SENP5	0.83175
NFKBIL2	-0.53525
LBR	-1.1555
