Hybridization REF	TCGA-67-3772-01A-01R-0946-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.39425
CREB3L1	1.78075
RPS11	1.23625
PNMA1	-1.209
MMP2	0.198666666666667
C10orf90	-1.774
ZHX3	-0.419
ERCC5	0.293
GPR98	0.20725
RXFP3	2.138
APBB2	-0.3285
PRO0478	-1.4345
KLHL13	-1.97325
PRSSL1	0.107166666666667
PDCL3	0.563333333333333
DECR1	-0.32475
SALL1	-4.684
CADM4	0.296333333333333
RPS18	0.865071428571429
HNRPD	-1.05841666666667
CFHR5	0.534666666666667
SLC10A7	0.765125
OR2K2	1.524
LMAN1	-0.356875
SUHW1	-3.34025
CHD8	-1.2588
SUMO1	1.3883
GP1BA	1.3682
DDB1	-1.40266666666667
MYO9B	-0.6884
MMP7	7.84975
CRNKL1	-0.29175
C9orf45	-3.5295
XAB2	-0.8025
RTN1	1.124125
KLHL14	-1.466
TBX10	-0.581
CENPQ	-0.50475
UTY	-1.17292307692308
ZBTB12	-0.587
DTNBP1	-0.193625
KBTBD8	0.202
ZEB1	0.8805
ZG16	0.26675
MIER1	0.533
ADAM5P	-0.3565
CHD9	-0.167625
STK16	1.4195
KIAA1486	0.8445
TOB2	0.23725
BANK1	5.1055
OR2V2	0.1515
GRM2	0.806666666666667
PROSC	-0.585625
SPIN2B	-0.378
PIR	-0.707666666666667
IPO9	-0.8794
EVC	0.143833333333333
CXCL13	6.745
KIAA1199	-0.5741
SORL1	0.83425
NAT10	-1.01975
CHD1	-1.3725
SYN3	-0.26975
SLC22A2	0.186
SERPINF1	0.946666666666667
WDR34	-1.562
OR7A17	0.7355
C9orf11	-0.5335
RNF216L	-0.162
LHB	0.5065
STK25	-0.4995
TAOK3	0.4665
LOC152573	0.1485
C3orf39	-0.334625
C14orf108	0.0581
CDC25B	-2.03872727272727
BMP3	4.092
TMEM180	0.7275
MAP1LC3C	0.19775
CRYGC	-0.9055
POU3F1	-0.407
C20orf32	-0.386
CCDC95	0.691
HIGD1B	5.60675
USP6NL	-0.00612499999999999
ABCD4	-0.0923333333333333
DIMT1L	-0.948833333333333
TEK	1.358
SLC25A46	0.091
LARP7	-1.7031
CD160	0.9244
MT1JP	1.19366666666667
PHF20	-0.6783125
