Hybridization REF	TCGA-55-1595-01A-01R-0946-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.216583333333333
CREB3L1	0.598
RPS11	0.476375
PNMA1	-0.84425
MMP2	0.175833333333333
C10orf90	-1.84525
ZHX3	-0.827166666666667
ERCC5	-0.13625
GPR98	0.27675
RXFP3	0.3855
APBB2	-0.211
PRO0478	0.0375
KLHL13	-3.41275
PRSSL1	-0.532166666666667
PDCL3	0.960333333333333
DECR1	-0.17075
SALL1	-3.6705
CADM4	-0.225666666666667
RPS18	0.437714285714286
HNRPD	-0.631166666666667
CFHR5	0.122833333333333
SLC10A7	0.14675
OR2K2	0.0695
LMAN1	-0.5005
SUHW1	-2.57875
CHD8	-0.5033
SUMO1	0.3133
GP1BA	0.332
DDB1	-1.123
MYO9B	-0.1831
MMP7	5.39025
CRNKL1	0.065125
C9orf45	-0.904333333333333
XAB2	-0.254125
RTN1	0.559625
KLHL14	-1.19175
TBX10	-1.0175
CENPQ	-1.511
UTY	-0.892357142857143
ZBTB12	-0.0995
DTNBP1	0.3075
KBTBD8	-0.380333333333333
ZEB1	0.076
ZG16	-0.6795
MIER1	0.7589
ADAM5P	-0.0085
CHD9	0.0569375
STK16	0.6265
KIAA1486	0.0195
TOB2	0.445083333333333
BANK1	4.63075
OR2V2	0.185
GRM2	0.0631666666666667
PROSC	-0.82475
SPIN2B	-1.17825
PIR	-2.032
IPO9	0.1662
EVC	0.445333333333333
CXCL13	5.2405
KIAA1199	3.6904
SORL1	1.848
NAT10	-0.8285
CHD1	0.54425
SYN3	-0.23525
SLC22A2	-0.0125
SERPINF1	0.354833333333333
WDR34	-0.5635
OR7A17	0.20975
C9orf11	0.0985
RNF216L	0.2337
LHB	-0.145
STK25	-0.314125
TAOK3	0.776625
LOC152573	4.30825
C3orf39	-0.18375
C14orf108	-0.2948
CDC25B	-0.919545454545455
BMP3	3.229
TMEM180	-0.083
MAP1LC3C	0.711
CRYGC	-0.235
POU3F1	-1.3905
C20orf32	-0.5225
CCDC95	0.0355
HIGD1B	4.13025
USP6NL	0.476
ABCD4	-0.02
DIMT1L	-0.195416666666667
TEK	0.9595
SLC25A46	-0.1065
LARP7	-1.6436
CD160	0.414
MT1JP	-0.743666666666667
PHF20	-0.5966875
CPNE4	3.414
GTPBP1	-0.0167142857142857
RAB33B	1.08366666666667
ALDOC	-2.00775
ZNF212	-0.02075
NUDT1	-0.626666666666667
RFPL2	-0.47675
ZNF83	0.0513333333333333
GDPD5	-1.698125
PDCD4	0.2081
CEP350	0.71675
OR10A2	0.1135
CST7	1.0735
CIAO1	-0.46975
SELL	1.04725
OR8J3	0.456
LTBP4	-0.0598333333333333
SIRT6	-0.22725
CCL19	4.89225
PPIL1	0.176
GBP7	-0.1265
STK17A	0.0749
ABR	0.681
OR9G1	-0.093
FOXE1	0.193875
CNGA3	2.89
GML	0.392
CD38	0.46925
ZDHHC6	0.3655
NEFH	-2.8995
CTDSP2	1.06325
PGBD5	-1.04833333333333
CCNY	0.618571428571429
RMND5B	0.5215
ZNF257	-1.57225
FLJ22167	-0.55325
EXOSC7	0.00466666666666666
ROR2	0.2745
MAOA	2.786375
TNNT3	-0.290166666666667
GYPC	-1.6715
C7orf33	0.2485
PLIN	-0.0651666666666667
LOC90826	-0.256
RNF4	0.1976
F8A1	0.658333333333333
PLEKHG4	-2.72125
GRB2	0.41835
HIST1H2AD	-1.44
DUS3L	-1.30416666666667
EIF1	0.5675
RP5-1077B9.4	-0.964666666666667
FPGT	0.9185
GDF10	1.22733333333333
COQ9	-0.27525
GCC2	0.665214285714286
RARRES3	1.7285
PLXNA1	-0.1461
KIAA0100	-0.6273
PMF1	0.49675
FNDC1	5.336
HS2ST1	0.0286666666666667
CRELD2	0.34275
C8G	-2.1735
CD82	-0.87
LIM2	-0.77
UNQ6490	0.3655
MMP16	-0.38725
DRD3	-0.056
C5orf26	-0.191
C11orf73	-0.533625
PTP4A2	0.002375
OR4M2	0.1455
HPCA	-0.425666666666667
SEC14L1	-0.460166666666667
CHFR	1.028125
EMILIN1	0.7145
NDUFS4	0.81825
COL18A1	-0.465
PDZD3	0.0113
C9orf16	-0.460666666666667
ERBB2IP	1.22583333333333
EMX2	-0.0975
FUS	-2.98825
TF	-3.2548
CLCN4	-0.418333333333333
CXorf56	-0.19075
C11orf72	0.181
ELAC2	-1.44883333333333
NPR1	-0.667
ASS1	-1.0095
USP42	0.13725
POLR2J	-0.2575
SEC23IP	0.411833333333333
UQCRC1	-0.193
LOC729603	-0.17425
C1orf71	-0.143625
POLG	-1.9935
ADAM23	-3.416
TFR2	-1.271
RICTOR	0.8033
MGC39606	0.61825
C19orf55	-0.13175
SNAPC1	-1.07316666666667
GNA11	0.227
CCDC52	0.252
FSIP1	-0.5925
UPF3A	-0.701625
IGSF11	-1.95066666666667
LAGE3	-0.093
CHST6	0.205
UNC13B	1.53025
TTLL4	-0.958875
ZNF687	-0.318625
SDC2	-0.809
COX7A2	-0.2045
LAMB4	0.10975
FAM24A	0.139
LRRTM3	-0.470666666666667
GPHB5	0.46825
OR4C13	0.016
EIF3EIP	-0.0346428571428571
HABP4	-0.8615
TMEM125	4.3905
CNTN2	-0.176125
ASNSD1	-0.0655
FUT4	-0.276857142857143
ACF	-3.1805
LOC158381	0.187
CDH8	0.12275
AGPS	-0.41
C4orf18	1.028375
PECI	-1.12266666666667
UNG	0.2155
GSTP1	1.10725
DCUN1D5	-1.56933333333333
DKFZP564J0863	-1.54675
SLC9A3R1	-1.13225
BCDO2	-0.6955
CHMP7	-0.700375
REM2	-0.274
DNHD1	-0.136125
FKBP4	-1.27125
ZNF350	1.1605
MGC11102	-0.48025
BST1	0.88025
KISS1R	0.06
NCR2	0.318
DEFB125	0.3095
UBE2W	1.192625
KRT15	3.0665
C10orf99	-0.052
SCN11A	-0.178875
GFI1	-1.0635
RDHE2	4.2385
FHL1	-0.843666666666667
OSGEP	-0.0813333333333333
GATA1	-3.45933333333333
