Hybridization REF	TCGA-44-2655-01A-01R-0946-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.470166666666667
CREB3L1	1.4115
RPS11	0.366875
PNMA1	-0.85675
MMP2	-0.824
C10orf90	-2.1085
ZHX3	-0.684666666666667
ERCC5	0.41775
GPR98	1.06433333333333
RXFP3	1.446
APBB2	0.38325
PRO0478	-0.515125
KLHL13	-2.96825
PRSSL1	-0.208333333333333
PDCL3	0.345333333333333
DECR1	-0.10625
SALL1	-4.5755
CADM4	-0.24
RPS18	0.605928571428572
HNRPD	-1.36033333333333
CFHR5	0.494666666666667
SLC10A7	0.40325
OR2K2	-1.059
LMAN1	0.00537500000000003
SUHW1	-4.2275
CHD8	-0.9925
SUMO1	0.8983
GP1BA	1.4706
DDB1	-0.766
MYO9B	-0.6284
MMP7	7.43775
CRNKL1	-0.218625
C9orf45	-2.72266666666667
XAB2	-0.654125
RTN1	1.049375
KLHL14	-0.83825
TBX10	-0.968
CENPQ	-1.15725
UTY	-1.40830769230769
ZBTB12	-0.4765
DTNBP1	-0.009125
KBTBD8	-0.165166666666667
ZEB1	0.0548333333333333
ZG16	-1.34175
MIER1	0.8271
ADAM5P	0.0275
CHD9	-0.043625
STK16	0.7305
KIAA1486	0.2875
TOB2	0.879166666666667
BANK1	6.62525
OR2V2	-0.1765
GRM2	0.1105
PROSC	0.055
SPIN2B	0.514
PIR	1.40222222222222
IPO9	-0.2238
EVC	-0.0903333333333333
CXCL13	7.7125
KIAA1199	-0.146
SORL1	1.232
NAT10	-0.3825
CHD1	-0.9615
SYN3	-0.812
SLC22A2	-0.643
SERPINF1	-0.561
WDR34	-1.3125
OR7A17	0.1845
C9orf11	-0.799
RNF216L	-0.1221
LHB	0.105
STK25	-0.497
TAOK3	0.122125
LOC152573	0.9975
C3orf39	-0.318375
C14orf108	0.4361
CDC25B	-1.14236363636364
BMP3	0.897
TMEM180	1.0205
MAP1LC3C	1.847
CRYGC	-1.162
POU3F1	-1.7174
C20orf32	-0.0425
CCDC95	-0.24
HIGD1B	5.995
USP6NL	0.238
ABCD4	0.452333333333333
DIMT1L	-0.431166666666667
TEK	1.856
SLC25A46	-0.091
LARP7	-1.4012
CD160	0.8038
MT1JP	-0.493333333333333
PHF20	-0.662625
CPNE4	1.0445
GTPBP1	-0.806571428571429
RAB33B	1.22966666666667
ALDOC	-2.11525
ZNF212	-0.793
NUDT1	-1.82583333333333
RFPL2	-1.2515
ZNF83	-0.8115
GDPD5	-1.2675
PDCD4	0.5226
CEP350	-0.47475
OR10A2	0.27675
CST7	1.5105
CIAO1	-0.09325
SELL	2.395625
OR8J3	-0.9165
LTBP4	-0.00899999999999998
SIRT6	-0.42975
CCL19	6.04625
PPIL1	-0.137833333333333
GBP7	-0.4005
STK17A	0.2081
ABR	0.3625
OR9G1	0.6535
FOXE1	-0.567875
CNGA3	2.803
GML	0.2605
CD38	2.3295
ZDHHC6	0.289333333333333
NEFH	-3.28375
CTDSP2	0.151166666666667
PGBD5	-1.3875
CCNY	0.350785714285714
RMND5B	0.1445
ZNF257	-2.1345
FLJ22167	-0.015625
EXOSC7	-0.601
ROR2	-0.56875
MAOA	4.986375
TNNT3	-0.0481666666666667
GYPC	-1.87775
C7orf33	1.852
PLIN	-0.273666666666667
LOC90826	1.0105
RNF4	-0.5252
F8A1	0.2495
PLEKHG4	-2.694
GRB2	-0.24805
HIST1H2AD	-1.2055
DUS3L	-0.578
EIF1	-0.120333333333333
RP5-1077B9.4	-1.24516666666667
FPGT	1.16325
GDF10	2.25716666666667
COQ9	-0.10425
GCC2	0.0578571428571429
RARRES3	2.883875
PLXNA1	-0.5639
KIAA0100	-0.11
PMF1	1.04575
FNDC1	6.47275
HS2ST1	0.529583333333333
CRELD2	1.1585
C8G	-0.7065
CD82	0.79625
LIM2	-0.551
UNQ6490	0.4625
MMP16	-0.91275
DRD3	-0.21875
C5orf26	-0.5825
C11orf73	0.135875
PTP4A2	0.584875
OR4M2	1.5045
HPCA	-0.565333333333333
SEC14L1	-0.758
CHFR	-0.466375
EMILIN1	0.61175
NDUFS4	-0.5335
COL18A1	-0.167125
PDZD3	-0.378333333333333
C9orf16	-0.0371666666666667
ERBB2IP	0.170333333333333
EMX2	-0.034
FUS	-2.9285
TF	-3.6871
CLCN4	0.0571666666666667
CXorf56	-0.2485
C11orf72	0.6235
ELAC2	-0.976666666666667
NPR1	-0.4
ASS1	-0.318833333333333
USP42	-1.07925
POLR2J	-0.3655
SEC23IP	0.8865
UQCRC1	-0.055
LOC729603	0.02225
C1orf71	0.3625
POLG	-2.816
ADAM23	-3.14075
TFR2	-1.32475
RICTOR	-1.2547
MGC39606	2.3385
C19orf55	-0.588375
SNAPC1	-1.003
GNA11	-0.605125
CCDC52	-1.49166666666667
FSIP1	-0.6795
UPF3A	0.0325
IGSF11	-1.358
LAGE3	0.10525
CHST6	-0.9415
UNC13B	1.120875
TTLL4	-1.9955
ZNF687	0.0645
SDC2	-1.5073
COX7A2	0.57775
LAMB4	-0.596
FAM24A	-0.0695
LRRTM3	-1.126
GPHB5	0.36
OR4C13	0.128
EIF3EIP	0.218071428571429
HABP4	-0.8965
TMEM125	6.1515
CNTN2	-0.00824999999999999
ASNSD1	0.269
FUT4	-0.612
ACF	-3.29775
LOC158381	0.6295
CDH8	0.06075
AGPS	-0.4325
C4orf18	1.25025
PECI	-0.449833333333333
UNG	-0.819875
GSTP1	1.5355
DCUN1D5	-0.982166666666667
DKFZP564J0863	-0.37925
SLC9A3R1	-1.78275
BCDO2	-0.0365
CHMP7	0.211
REM2	0.6385
DNHD1	-0.936
FKBP4	-2.0015
ZNF350	0.76625
MGC11102	0.00125
BST1	1.94175
KISS1R	1.822
NCR2	0.5505
DEFB125	-0.273
UBE2W	1.962625
KRT15	1.620625
C10orf99	0.567
SCN11A	0.607285714285714
GFI1	-1.2845
RDHE2	5.99583333333333
FHL1	-0.0176666666666667
OSGEP	0.862666666666667
GATA1	-3.0095
SMC6	-1.44975
TTTY14	-0.54875
LPIN3	-0.01625
RPL4	-1.1448
RBPMS	0.4878
PRPF3	-0.164
EMR1	-1.7825
SPATA19	0.64725
XCR1	0.736
IRX3	2.5892
RBM6	-1.40225
KLF4	0.0907000000000001
UNC5CL	1.68275
SEBOX	-0.29
BTK	0.181
KRCC1	1.63775
C6orf27	0.585
SYTL5	-2.193
PRND	2.701875
LOC653319	-1.454
PIGL	-0.1995
HUS1	0.167166666666667
SFRS6	0.645166666666667
C17orf77	-0.3405
UIMC1	-0.265833333333333
FXYD2	-1.2043
LOC283152	2.17975
ZNF667	-1.838
ZCCHC12	0.00600000000000001
TFEC	2.3818
ATP7B	-1.2285
POLD2	-1.87716666666667
RG9MTD1	-0.345
ACOT2	0.291833333333333
HIST1H4I	-1.192
PPARGC1A	-0.6239
ETFA	-0.4838
POLRMT	-1.35475
ZNF146	-1.58175
MIA2	1.592
KLHL6	-0.362333333333333
HOXB5	0.12825
NENF	1.338
CUGBP1	-0.492
PRSS22	1.5745
CASC4	2.0873
CUL4B	-0.0498
CENPJ	-1.4949
PITX1	-0.776333333333333
FLJ31033	0.978166666666667
CELSR3	-1.1605
ZNF568	0.19925
ITSN1	-0.623454545454545
EHBP1L1	-0.297
C19orf2	-0.90575
DCTN1	-0.83775
LIN28B	-4.7222
TNKS2	-0.57925
C1QBP	-0.186625
CADPS2	2.2455
SRMS	0.32275
GJA9	-0.197166666666667
MGC24975	-1.47183333333333
TRIM45	-0.929833333333333
TSP50	0.03175
TCP1	-1.344
TMED7	1.1853
CMA1	1.1025
CENPL	-0.936
PTCRA	1.0485
FST	-4.3725
VWCE	-3.6545
PAWR	0.03375
ABCC12	0.437833333333333
LDLR	-1.3668
ASTN2	0.6238
LOC441212	-1.077125
GPATCH8	-0.54575
TANC2	0.0895833333333333
KIF4A	-3.24575
C18orf18	-1.50025
PGM1	-0.203
KIAA0258	0.053
CPD	0.482875
SNCAIP	-1.31733333333333
DCT	-3.78333333333333
HLA-DOA	3.49740909090909
OR11L1	1.0065
UPK1B	0.699166666666667
DNAJB4	0.316125
UGT1A8	-0.531
HIST1H4L	0.174
PECR	-1.2535
HSPA2	0.61075
WFIKKN1	-1.365
SERP1	0.90225
SYDE2	0.743
TACR2	0.268
NUP85	-1.3675
CD177	0.603666666666667
LGR5	-2.101
PIGG	-0.30475
PTHR1	-0.651
RAB5A	0.2545
FLJ13224	-0.18
USP9Y	-1.8486
C7orf53	-0.8705
LRP1B	0.73725
XAF1	1.4635
ABCG8	-0.117
ANKDD1A	-0.731833333333333
DAND5	-2.3505
SPAG6	1.25966666666667
LINCR	-0.748
ZDHHC22	-1.159875
CCDC60	-0.526
THOC7	-1.22183333333333
TCTA	0.893
OR8K3	0.02475
NY-REN-7	-0.721
B2M	2.0715
C6orf141	-1.98475
LPPR4	3.7965
SQLE	-2.052625
SEPHS1	-0.56075
BTBD14B	0.393142857142857
PLRG1	0.278
SPG7	-0.8716875
ZNF614	-0.0921666666666667
PARD6G	0.698333333333333
INPP5B	-1.4679
GRPEL2	-0.1815
PPID	-0.6223
TRIM56	-0.736
UBE2J1	0.344625
IL20RA	4.14
LOC387856	-0.40325
C1orf107	0.383583333333333
UTS2R	1.66875
C19orf22	-0.64675
SAFB2	-0.505625
KIAA0652	-0.141875
KLRG1	-0.0591666666666666
MS4A8B	3.59016666666667
FRAG1	0.65125
KIAA1546	-0.26825
E2F4	-1.1803
CLEC4M	0.934666666666667
BTBD14A	-0.72975
KIAA0999	0.2881
GYPA	-4.107
TAC1	-0.974875
TRAIP	-2.243
KIAA0232	1.0459
ERCC8	-0.478875
GPX4	0.344125
KIAA0368	-0.85575
GPR157	-0.249666666666667
CTAGE4	1.2135
C9orf30	-0.604
OR52A1	0.265
HSP90B3P	-0.0135
ALG9	-0.551
BTBD10	0.6695
SDK2	-0.32025
BAIAP3	-1.6145
RABGGTB	-1.308375
ANKRD40	0.8605
KRT74	0.084
CALCOCO2	0.606428571428571
SNCA	-2.99975
TMSL8	-4.131
C2orf53	-0.00600000000000001
ESRRB	-0.7915
ARHGAP26	1.30725
TDRD9	-1.56875
HRAS	-0.534833333333333
KLRC4	-2.68
JAGN1	0.1695
BSDC1	0.58075
RNF43	-0.5205
NDUFAF1	0.63575
PHF12	-0.13875
OR1L3	0.5405
FOLR2	3.329
LYZL6	0.302333333333333
tcag7.1260	1.829
WSB1	-0.468
PROS1	0.8202
OSTN	0.571
PSMB8	1.7945
SOCS4	-0.1295
DDIT4L	5.4315
MAS1	1.345
MGC34796	1.885
CSHL1	0.106666666666667
TBCCD1	-0.676166666666667
ZBTB7C	-0.3945
AP2S1	-0.931625
P15RS	0.3083
VAT1	-0.9895
SHANK3	1.37733333333333
TUFM	-0.0141666666666667
THEG	-0.5195
KRT34	-2.15575
SGSM3	-0.309625
TOMM22	0.297875
SOCS3	1.43683333333333
CPO	-0.412
POP4	-0.0445
BHLHB3	-0.436
MALL	4.40775
OR1B1	-0.025
PARK2	0.473666666666667
GPR124	-0.475125
LCE1E	0.2735
RUVBL2	-1.4845
CGRRF1	1.147
ACPL2	-1.46575
WNT10B	-1.558125
BAIAP2L2	-1.7525
ISCA1	0.365
C1orf125	0.578625
RPAP1	-1.182
RAI16	-0.1805
RPL27	0.18175
NLRP9	-0.2085
EPN1	-0.3375
LOC388610	-1.360375
SLC35A1	2.0912
GAL	-4.04425
SLC14A2	1.406
RDH11	-0.404666666666667
FAM138F	-0.341
AUH	0.1285
FLJ40243	1.09566666666667
C14orf129	1.57166666666667
MBD2	-0.688333333333333
ABHD14B	0.17275
PIGT	0.497
ALS2CR4	-0.6055
ALAS1	0.0898
FOXO1	1.4815
CRLF3	0.24375
C20orf107	-0.2205
FARS2	0.3975
CCDC28A	1.85075
NPHP3	-0.04875
OR13F1	0.5035
TSEN54	-0.92875
DEFB106B	0.017
OR8B4	0.51
STH	-1.01675
ZC3H14	0.022875
CBX2	-0.7645
TMEM49	-0.81075
C6orf21	0.5395
FLJ20920	0.5165
CRTAP	0.182571428571429
DDX50	-0.03275
STYXL1	-0.147
BLVRB	-0.043
LOC147650	-1.34333333333333
MMP24	-0.027
GRID1	1.18766666666667
BANF1	-0.513166666666667
CTAGEP	0.511
HMBS	-0.57675
SLC25A24	-0.247833333333333
C14orf50	0.4985
MRO	-0.541
SLC25A15	-1.10825
FAM84B	0.481
TDP1	-1.85
C16orf78	0.17
C11orf57	0.3825
RFK	0.782375
ZFYVE9	-1.219
STCH	-0.6554
WIBG	0.9555
LOC283871	-1.12016666666667
GBA2	-1.6071
NDUFB3	0.22675
HSD17B13	-0.612
GRIN3A	0.957666666666667
FMNL1	-0.400166666666667
SEPT7	0.0844
